"customer_id","f_name","l_name","state","address","order_id","order_date","customer_id-2","seller_id","order_status","shipping_providers","days_took_to_ship"
740,"Henry","Martin","Texas","XXXX",19399,"2023-10-13",740,25,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",14574,"2023-09-21",740,1,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",11489,"2023-09-16",740,8,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",16383,"2023-08-29",740,21,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",16902,"2023-07-31",740,22,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",10366,"2023-06-24",740,12,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",20467,"2023-05-22",740,20,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",12533,"2022-09-17",740,20,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",616,"2022-09-10",740,3,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",13432,"2022-07-16",740,2,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",9712,"2022-07-06",740,19,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",4699,"2022-07-05",740,5,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",8528,"2022-06-11",740,2,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",18305,"2022-06-01",740,21,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",17764,"2022-03-18",740,34,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",20576,"2022-03-02",740,29,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",12558,"2022-01-31",740,4,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",4913,"2021-12-01",740,2,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",20767,"2021-09-28",740,21,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",20057,"2021-09-07",740,20,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",18865,"2021-08-30",740,20,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",13876,"2021-08-28",740,17,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",14288,"2021-08-09",740,18,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",14023,"2021-06-14",740,10,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",19306,"2021-06-10",740,24,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",1596,"2021-02-28",740,1,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",10326,"2021-02-25",740,17,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",7099,"2021-02-05",740,1,"Completed","dhl",4
740,"Henry","Martin","Texas","XXXX",2350,"2020-10-15",740,5,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",9785,"2020-09-29",740,20,"Completed","dhl",5
740,"Henry","Martin","Texas","XXXX",19709,"2020-04-28",740,21,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",21430,"2024-07-30",741,41,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",7888,"2024-02-08",741,4,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",5575,"2024-01-02",741,2,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",18897,"2023-11-22",741,25,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",4305,"2023-11-18",741,2,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",17636,"2023-06-25",741,29,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",18544,"2023-04-14",741,30,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",8855,"2023-02-04",741,3,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",8433,"2022-10-29",741,3,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",5831,"2022-10-24",741,3,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",5144,"2022-09-27",741,1,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",13448,"2022-07-18",741,25,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",19294,"2022-07-08",741,33,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",2077,"2022-06-23",741,1,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",2031,"2022-06-19",741,2,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",5315,"2022-05-08",741,3,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",3047,"2022-05-03",741,2,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",13238,"2022-03-01",741,3,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",4054,"2022-02-01",741,2,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",11722,"2021-11-20",741,16,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",1076,"2021-09-11",741,3,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",19072,"2021-08-13",741,24,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",3620,"2021-08-05",741,5,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",16765,"2021-07-11",741,25,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",12397,"2021-05-29",741,8,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",20036,"2021-05-13",741,20,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",17970,"2021-04-10",741,34,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",2776,"2020-11-16",741,4,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",18959,"2020-08-29",741,33,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",4949,"2020-08-19",741,2,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",13333,"2020-05-27",741,12,"Completed","dhl",4
741,"Leo","Torres","Texas","XXXX",13677,"2020-05-27",741,5,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",12350,"2020-04-09",741,5,"Completed","dhl",5
741,"Leo","Torres","Texas","XXXX",12936,"2020-03-08",741,14,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",21217,"2024-07-25",742,25,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",21282,"2024-04-17",742,27,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",1102,"2024-01-11",742,4,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",5804,"2023-10-17",742,3,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",7476,"2023-10-11",742,3,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",19972,"2023-09-17",742,28,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",8489,"2023-07-26",742,2,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",12333,"2023-07-24",742,25,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",5264,"2023-06-19",742,2,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",14678,"2023-04-08",742,51,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",6532,"2023-03-08",742,5,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",12580,"2023-02-11",742,22,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",1121,"2023-01-24",742,3,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",12658,"2023-01-08",742,2,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",4012,"2022-08-24",742,3,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",6686,"2022-07-28",742,1,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",9464,"2022-07-27",742,1,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",17832,"2022-06-06",742,20,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",10645,"2022-04-11",742,23,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",13908,"2022-03-18",742,4,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",12254,"2022-02-03",742,8,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",1515,"2022-01-06",742,1,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",1793,"2021-12-16",742,5,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",3899,"2021-10-28",742,4,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",11314,"2021-10-19",742,8,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",12123,"2021-09-24",742,7,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",16245,"2021-09-20",742,30,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",7642,"2021-09-17",742,5,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",20639,"2021-09-17",742,26,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",241,"2021-06-21",742,3,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",15466,"2021-06-18",742,34,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",2738,"2021-06-17",742,3,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",8201,"2021-06-06",742,3,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",20865,"2021-05-26",742,35,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",10699,"2021-05-16",742,12,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",12190,"2021-04-11",742,16,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",7763,"2020-11-21",742,4,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",5616,"2020-10-01",742,3,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",19133,"2020-07-08",742,29,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",3817,"2020-05-26",742,1,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",4000,"2020-04-15",742,2,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",3928,"2020-03-02",742,1,"Completed","dhl",4
742,"Patrick","Rogers","Texas","XXXX",8666,"2020-02-27",742,2,"Completed","dhl",5
742,"Patrick","Rogers","Texas","XXXX",19941,"2020-01-04",742,22,"Completed","dhl",4
743,"Tara","Mitchell","Texas","XXXX",21066,"2024-07-18",743,20,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",21292,"2024-02-24",743,50,"Completed","dhl",4
743,"Tara","Mitchell","Texas","XXXX",21509,"2024-02-18",743,33,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",20761,"2023-09-07",743,25,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",7000,"2023-08-02",743,3,"Completed","dhl",4
743,"Tara","Mitchell","Texas","XXXX",10775,"2023-06-10",743,24,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",15688,"2023-05-25",743,22,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",7328,"2023-03-21",743,3,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",12399,"2022-07-14",743,11,"Completed","dhl",4
743,"Tara","Mitchell","Texas","XXXX",5500,"2022-06-08",743,4,"Completed","dhl",4
743,"Tara","Mitchell","Texas","XXXX",6977,"2022-05-06",743,3,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",8600,"2022-04-05",743,1,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",979,"2022-02-02",743,1,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",13564,"2021-09-27",743,10,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",10583,"2021-09-16",743,21,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",19461,"2021-08-14",743,26,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",8427,"2021-08-03",743,2,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",15865,"2021-05-28",743,28,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",6079,"2021-04-01",743,2,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",5436,"2021-03-07",743,3,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",7666,"2021-03-06",743,1,"Completed","dhl",4
743,"Tara","Mitchell","Texas","XXXX",17394,"2021-01-16",743,22,"Completed","dhl",4
743,"Tara","Mitchell","Texas","XXXX",8634,"2020-09-20",743,1,"Completed","dhl",4
743,"Tara","Mitchell","Texas","XXXX",6164,"2020-03-18",743,3,"Completed","dhl",5
743,"Tara","Mitchell","Texas","XXXX",3520,"2020-02-26",743,2,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",1829,"2023-08-07",744,1,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",15218,"2023-07-15",744,18,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",9065,"2023-06-13",744,4,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",18764,"2023-05-25",744,24,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",11452,"2023-05-12",744,7,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",16221,"2023-04-06",744,27,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",10245,"2023-03-03",744,25,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",19971,"2023-01-17",744,34,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",7580,"2023-01-05",744,4,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",20496,"2022-09-18",744,32,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",17730,"2022-08-16",744,25,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",12315,"2022-06-19",744,16,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",9831,"2022-05-21",744,9,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",7748,"2022-04-29",744,2,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",4329,"2022-04-14",744,1,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",6556,"2022-04-11",744,4,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",16549,"2022-03-12",744,21,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",5593,"2022-02-17",744,2,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",16588,"2021-12-29",744,32,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",5536,"2021-12-01",744,2,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",5754,"2021-11-27",744,4,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",10568,"2021-10-14",744,19,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",8710,"2021-08-01",744,5,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",19332,"2021-07-14",744,27,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",16952,"2021-06-02",744,21,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",4324,"2021-05-14",744,3,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",20853,"2021-05-05",744,34,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",10200,"2021-04-08",744,21,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",6682,"2021-04-05",744,1,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",10469,"2021-04-03",744,11,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",3027,"2021-01-11",744,1,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",5242,"2020-12-27",744,5,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",15197,"2020-12-19",744,15,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",951,"2020-11-21",744,1,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",3719,"2020-11-11",744,3,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",8016,"2020-10-24",744,2,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",7659,"2020-08-21",744,3,"Completed","dhl",4
744,"Xavier","Davis","Texas","XXXX",9040,"2020-07-05",744,3,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",15259,"2020-04-08",744,3,"Completed","dhl",5
744,"Xavier","Davis","Texas","XXXX",7926,"2020-02-18",744,2,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",21479,"2024-03-26",745,18,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",20016,"2023-09-19",745,33,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",4192,"2023-08-17",745,3,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",20667,"2023-07-19",745,30,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",15228,"2023-05-26",745,43,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",16699,"2023-05-20",745,35,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",12353,"2023-05-11",745,14,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",15815,"2023-04-22",745,26,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",13438,"2023-04-13",745,12,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",17996,"2023-03-27",745,33,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",14822,"2023-03-15",745,41,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",7073,"2023-03-11",745,3,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",4224,"2023-02-20",745,3,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",3080,"2023-01-25",745,3,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",2015,"2022-09-15",745,2,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",17940,"2022-08-15",745,29,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",13274,"2022-06-30",745,10,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",20611,"2022-06-29",745,32,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",18404,"2022-05-27",745,33,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",13304,"2022-04-24",745,4,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",16763,"2021-09-09",745,30,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",19653,"2021-08-22",745,24,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",4455,"2021-08-16",745,3,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",9466,"2021-07-25",745,5,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",10533,"2021-07-16",745,20,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",13660,"2021-06-22",745,12,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",13104,"2021-06-07",745,16,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",9502,"2021-06-01",745,2,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",448,"2021-05-22",745,1,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",2866,"2021-03-18",745,1,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",4847,"2021-02-17",745,2,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",16572,"2021-01-29",745,32,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",13307,"2020-11-03",745,9,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",4730,"2020-10-27",745,5,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",606,"2020-09-15",745,1,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",12724,"2020-08-28",745,2,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",767,"2020-08-07",745,4,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",10183,"2020-06-11",745,1,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",8063,"2020-05-09",745,3,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",12280,"2020-04-06",745,22,"Completed","dhl",4
745,"Brian","Foster","Texas","XXXX",1235,"2020-03-25",745,2,"Completed","dhl",5
745,"Brian","Foster","Texas","XXXX",2423,"2020-02-25",745,4,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",21147,"2024-04-21",746,31,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",8060,"2023-10-07",746,1,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",2519,"2023-10-01",746,2,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",10717,"2023-09-19",746,7,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",9954,"2023-07-13",746,12,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",4179,"2023-07-01",746,5,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",14233,"2023-05-07",746,10,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",14052,"2023-05-02",746,16,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",3921,"2023-04-29",746,4,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",16847,"2023-04-11",746,20,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",20388,"2023-03-20",746,33,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",11637,"2023-03-16",746,1,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",12370,"2022-11-10",746,17,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",160,"2022-09-28",746,1,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",3810,"2022-07-14",746,4,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",10427,"2022-06-24",746,16,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",20008,"2022-06-10",746,30,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",2360,"2022-05-01",746,4,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",15965,"2022-04-16",746,24,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",17991,"2021-10-11",746,30,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",12317,"2021-09-26",746,18,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",13246,"2021-08-16",746,9,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",8298,"2021-08-14",746,2,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",14334,"2021-06-28",746,20,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",20265,"2021-05-26",746,28,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",4112,"2021-04-27",746,2,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",10479,"2021-04-06",746,22,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",8336,"2020-12-15",746,4,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",6208,"2020-12-07",746,3,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",17799,"2020-09-05",746,32,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",15401,"2020-08-12",746,6,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",8008,"2020-05-20",746,5,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",16272,"2020-04-14",746,30,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",13953,"2020-03-20",746,9,"Completed","dhl",5
746,"Frank","Bailey","Texas","XXXX",165,"2020-03-01",746,3,"Completed","dhl",4
746,"Frank","Bailey","Texas","XXXX",1255,"2020-01-12",746,5,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",7433,"2024-01-07",747,1,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",4763,"2023-10-16",747,3,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",942,"2023-09-29",747,1,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",19890,"2023-09-10",747,22,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",2969,"2023-07-31",747,3,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",12829,"2023-07-06",747,18,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",13486,"2023-06-30",747,5,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",4735,"2023-04-25",747,1,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",3825,"2023-04-09",747,1,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",3316,"2023-03-18",747,4,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",10364,"2023-02-19",747,2,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",18071,"2022-12-27",747,31,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",13917,"2022-11-01",747,6,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",8590,"2022-10-16",747,5,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",19463,"2022-08-02",747,23,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",2020,"2022-07-25",747,4,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",10636,"2022-05-24",747,18,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",9433,"2022-04-22",747,1,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",8494,"2022-04-06",747,3,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",4661,"2022-04-03",747,4,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",3656,"2022-03-27",747,5,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",13159,"2022-03-19",747,14,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",6263,"2022-03-01",747,2,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",828,"2022-01-09",747,3,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",4277,"2021-10-24",747,5,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",4495,"2021-10-18",747,2,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",1014,"2021-09-04",747,2,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",12488,"2021-07-30",747,11,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",11889,"2021-07-10",747,5,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",20052,"2021-06-08",747,24,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",3992,"2021-05-20",747,5,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",1117,"2021-04-29",747,1,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",12923,"2021-04-14",747,9,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",13862,"2021-03-28",747,22,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",19391,"2021-01-09",747,24,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",19781,"2020-10-16",747,32,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",19419,"2020-09-21",747,21,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",71,"2020-09-16",747,5,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",9232,"2020-05-27",747,2,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",6061,"2020-05-07",747,3,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",11666,"2020-03-29",747,25,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",18189,"2020-03-11",747,29,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",8822,"2020-03-06",747,2,"Completed","dhl",4
747,"Jack","Davis","Texas","XXXX",5431,"2020-02-13",747,5,"Completed","dhl",5
747,"Jack","Davis","Texas","XXXX",3069,"2020-02-12",747,5,"Completed","dhl",4
748,"Nathan","Lee","Texas","XXXX",5308,"2024-01-19",748,5,"Completed","dhl",5
